2024-07-11 01:58:50,584 INFO    SenderThread:108868 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-11 01:58:50,783 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:51,376 INFO    Thread-12 :108868 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\a0975\fl\wandb\run-20240711_015845-iecfr2ps\files\wandb-summary.json
2024-07-11 01:58:51,593 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: status_report
2024-07-11 01:58:51,751 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:52,376 INFO    Thread-12 :108868 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\a0975\fl\wandb\run-20240711_015845-iecfr2ps\files\output.log
2024-07-11 01:58:52,766 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:53,770 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:54,780 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:55,787 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:56,768 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: status_report
2024-07-11 01:58:56,794 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:57,806 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:58,813 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:58:59,818 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:00,844 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:01,772 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: status_report
2024-07-11 01:59:01,835 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:02,866 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:03,852 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:04,733 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: stop_status
2024-07-11 01:59:04,733 DEBUG   SenderThread:108868 [sender.py:send_request():406] send_request: stop_status
2024-07-11 01:59:04,858 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:05,871 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:06,881 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-11 01:59:07,034 DEBUG   HandlerThread:108868 [handler.py:handle_request():158] handle_request: status_report
